;STR_ESID;STN_LABEL_FINAL;wikiQLabel;wikiQ;sex;birth;death;placebirth;placedeath
688;10000860;Chiller;;;;;;;
689;10000861;Drusberg;;;;;;;
690;10000862;Feld;;;;;;;
691;10000863;Grafen;;;;;;;
692;10000864;Grund;;;;;;;
693;10000865;Allmendli;;;;;;;
694;10000867;Trotteli;;;;;;;
695;10000869;Diessenhofer;;;;;;;
696;10000872;Reb;;;;;;;
697;10000873;Schloss;;;;;;;
698;10000874;Widmer;;;;;;;
699;10000875;Wingert;;;;;;;
700;10000876;Bucher;;;;;;;
701;10000877;Dickihof;;;;;;;
702;10000878;Haupt;;;;;;;
703;10000881;Langenmooser;;;;;;;
704;10000882;Schulhaus;;;;;;;
705;10000884;Zweier;;;;;;;
706;10000887;Höh;;;;;;;
707;10000890;Kellhof;;;;;;;
708;10000891;Oberdorf;;;;;;;
709;10000892;Oberdorf;;;;;;;
710;10000895;Senne;;;;;;;
711;10000897;Unterdorf;;;;;;;
712;10000898;Unter;;;;;;;
713;10000899;Wehrli;;;;;;;
714;10000900;Wetti;;;;;;;
715;10000901;Ribi;;;;;;;
716;10000902;Mühle;;;;;;;
717;10000904;Feldern;;;;;;;
718;10000905;Girsberg;;;;;;;
719;10000906;Haupt;;;;;;;
720;10000907;Hinter;;;;;;;
721;10000908;Oberdorf;;;;;;;
722;10000909;Reb;;;;;;;
723;10000910;Werdacker;;;;;;;
724;10000911;Bach;http://www.wikidata.org/entity/Q1861386;Bach;männlich;1882-11-09T00:00:00Z;1953-11-19T00:00:00Z;http://www.wikidata.org/entity/Q596028;http://www.wikidata.org/entity/Q214432
725;10000912;Berghus;;;;;;;
726;10000913;Bitziberg;;;;;;;
727;10000915;Brünneli;;;;;;;
728;10000916;Chürzi;;;;;;;
729;10000917;Eschenmosen;;;;;;;
730;10000918;Geissberg;;;;;;;
731;10000919;Grossenstein;;;;;;;
732;10000920;Gätterli;;;;;;;
733;10000921;Lippen;;;;;;;
734;10000922;Niederglatter;;;;;;;
735;10000923;Pünten;;;;;;;
736;10000924;Rindli;;;;;;;
737;10000925;Rüti;;;;;;;
738;10000926;Sonnhalden;;;;;;;
739;10000927;Trislen;;;;;;;
740;10000928;Zwischenen;;;;;;;
741;10000929;Zürich;;;;;;;
742;10000930;Bach;http://www.wikidata.org/entity/Q1861386;Bach;männlich;1882-11-09T00:00:00Z;1953-11-19T00:00:00Z;http://www.wikidata.org/entity/Q596028;http://www.wikidata.org/entity/Q214432
743;10000931;Berg;;;;;;;
744;10000932;Birken;;;;;;;
745;10000933;Branzi;;;;;;;
746;10000934;Brunnen;;;;;;;
747;10000935;Bungert;;;;;;;
748;10000936;Chrüzacher;;;;;;;
749;10000937;Dorf;;;;;;;
750;10000938;Emmet;;;;;;;
751;10000939;Frohburg;;;;;;;
752;10000940;Gerlisberg;;;;;;;
753;10000941;Gyrhalden;;;;;;;
754;10000942;Laubisrüti;;;;;;;
755;10000943;Neue Püntacher;;;;;;;
756;10000944;Lattenberg;;;;;;;
757;10000945;Oberhausen;;;;;;;
758;10000946;Platten;;;;;;;
759;10000947;Püntacher;;;;;;;
760;10000948;Rebberg;;;;;;;
761;10000949;Riet;;;;;;;
762;10000950;Rigi;;;;;;;
763;10000951;Rohrhalden;;;;;;;
764;10000952;Rössli;;;;;;;
765;10000953;Rütli;;;;;;;
766;10000954;Schwelli;;;;;;;
767;10000955;See;;;;;;;
768;10000956;Sonnental;;;;;;;
769;10000957;Dorf;;;;;;;
770;10000958;Dreier;;;;;;;
771;10000959;Ehrli;;;;;;;
772;10000960;Eierbach;;;;;;;
773;10000961;Griess;;;;;;;
774;10000962;Haberholz;;;;;;;
775;10000963;Heisel;;;;;;;
776;10000964;Hirsgarten;;;;;;;
777;10000965;Hürdli;;;;;;;
778;10000969;Lux;;;;;;;
779;10000970;Mühlacker;;;;;;;
780;10000971;Nassenwiler;;;;;;;
781;10000972;Nöschikoner;;;;;;;
782;10000973;Seebrugg;;;;;;;
783;10000974;See;;;;;;;
784;10000976;Trockenried;;;;;;;
785;10000977;Wigärtli;;;;;;;
786;10000979;Breiten;;;;;;;
787;10000980;Hasliberg;;;;;;;
788;10000981;Höhen;;;;;;;
789;10000982;Letten;;;;;;;
790;10000983;Schmidhalden;;;;;;;
791;10000984;Talacker;;;;;;;
792;10000986;Berg;;;;;;;
793;10000988;Chries;;;;;;;
794;10000989;Chrümbi;;;;;;;
795;10000990;Egg;;;;;;;
796;10000991;Guggach;;;;;;;
797;10000992;Hofwies;;;;;;;
798;10000993;Höh;;;;;;;
799;10000994;Ämet;;;;;;;
800;10000995;Binzacher;;;;;;;
801;10000996;Uwerd;;;;;;;
802;10000997;Murzlen;;;;;;;
803;10000998;Ob Müli;;;;;;;
804;10001001;Steig;;;;;;;
805;10001003;Vogelacher;;;;;;;
806;10001005;Frohberg;;;;;;;
807;10001007;Boden;;;;;;;
808;10001009;Neuguet;;;;;;;
809;10001010;Gifang;;;;;;;
810;10001011;Schmitten;;;;;;;
811;10001013;Hanfländer;;;;;;;
812;10001014;Baldern;;;;;;;
813;10001015;Berg;;;;;;;
814;10001016;Breitloo;;;;;;;
815;10001017;Bungert;;;;;;;
816;10001018;Bächler;;;;;;;
817;10001019;Bächler;;;;;;;
818;10001020;Clariden;;;;;;;
819;10001021;Gaissen;;;;;;;
820;10001022;Ghei;;;;;;;
821;10001023;Gottlieb Binder;;;;;;;
822;10001024;Halden;;;;;;;
823;10001025;Hohen;;;;;;;
824;10001026;Horn;http://www.wikidata.org/entity/Q40837934;Horn;männlich;1909-12-10T00:00:00Z;2005-09-15T00:00:00Z;http://www.wikidata.org/entity/Q3033047;http://www.wikidata.org/entity/Q203312
825;10001027;Hornhalden;;;;;;;
826;10001028;Lätten;;;;;;;
827;10001029;Loch;;;;;;;
828;10001030;Meise;;;;;;;
829;10001031;Oberdorf;;;;;;;
830;10001032;Schmitte;;;;;;;
831;10001033;Siedlungs;;;;;;;
832;10001034;Tannli;;;;;;;
833;10001035;Tägertschi;;;;;;;
834;10001036;Wagner;;;;;;;
835;10001037;Waldegg;;;;;;;
836;10001038;Zieli;;;;;;;
837;10001039;Amsel;;;;;;;
838;10001040;Birken;;;;;;;
839;10001041;Büchsenschmied;;;;;;;
840;10001042;Chrisegglen;;;;;;;
841;10001044;Fichten;;;;;;;
842;10001045;Gantrisch;;;;;;;
843;10001046;Gumi;;;;;;;
844;10001048;Hohliebe;;;;;;;
845;10001049;Hubelacker;;;;;;;
846;10001050;Höhe;;;;;;;
847;10001052;Letten;;;;;;;
848;10001053;Mettelihalden;;;;;;;
849;10001054;Neu Letten;;;;;;;
850;10001055;Neuhof;;;;;;;
851;10001057;Pfarr;;;;;;;
852;10001059;Schachemer;;;;;;;
853;10001060;Schnaps;;;;;;;
854;10001061;Stations;;;;;;;
855;10001062;Steighalden;;;;;;;
856;10001063;Steig;;;;;;;
857;10001065;Sunnen;;;;;;;
858;10001066;Sunnhalden;;;;;;;
859;10001067;Tüfacher;;;;;;;
860;10001068;Unterwerk;;;;;;;
861;10001069;Weberei;;;;;;;
862;10001070;Wölflishalden;;;;;;;
863;10001071;Zoll;;;;;;;
864;10001072;Reb;;;;;;;
865;10001073;Breite;;;;;;;
866;10001074;Brünnli;;;;;;;
867;10001075;Buck;;;;;;;
868;10001076;Bühl;;;;;;;
869;10001077;Dorf;;;;;;;
870;10001078;Ganzenbreite;;;;;;;
871;10001079;Halden;;;;;;;
872;10001080;Hasli;;;;;;;
873;10001082;Jakobstal;;;;;;;
874;10001083;Letten;;;;;;;
875;10001084;Müller;;;;;;;
876;10001085;Oelmühle;;;;;;;
877;10001086;Schulhaus;;;;;;;
878;10001087;Steig;;;;;;;
879;10001088;Willenhof;;;;;;;
880;10001089;Wisacher;;;;;;;
881;10001091;Bückler;;;;;;;
882;10001092;Fuhr;;;;;;;
883;10001093;Grabacker;;;;;;;
884;10001094;Hof;;;;;;;
885;10001096;Junker;;;;;;;
886;10001097;reben;;;;;;;
887;10001098;Tödi;;;;;;;
888;10001099;Wehntaler;;;;;;;
889;10001101;Berg;;;;;;;
890;10001102;Boden;;;;;;;
891;10001103;Daniel;http://www.wikidata.org/entity/Q4154537;Daniel;männlich;1930-09-15T00:00:00Z;2010-04-26T00:00:00Z;http://www.wikidata.org/entity/Q1874;http://www.wikidata.org/entity/Q234061
892;10001104;Goldbach;;;;;;;
893;10001105;Hinterdorf;;;;;;;
894;10001107;Kehlhof;;;;;;;
895;10001109;Meier;;;;;;;
896;10001111;Schmied;;;;;;;
897;10001112;Stepacker;;;;;;;
898;10001113;Kirch;;;;;;;
899;10001114;Winkel;;;;;;;
900;10001115;Acker;;;;;;;
901;10001116;Balsberg;;;;;;;
902;10001117;Bach;http://www.wikidata.org/entity/Q1861386;Bach;männlich;1882-11-09T00:00:00Z;1953-11-19T00:00:00Z;http://www.wikidata.org/entity/Q596028;http://www.wikidata.org/entity/Q214432
903;10001118;Bahnhof;;;;;;;
904;10001119;Bassersdorfer;;;;;;;
905;10001120;Bienen;;;;;;;
906;10001122;Brunner;;;;;;;
907;10001123;Buchegg;;;;;;;
908;10001125;Chasern;;;;;;;
909;10001126;Dorf;;;;;;;
910;10001128;Egetswiler;;;;;;;
911;10001129;Eigental;;;;;;;
912;10001130;Erlen;;;;;;;
913;10001131;Flieder;;;;;;;
914;10001132;Freienberg;;;;;;;
915;10001133;Geissberg;;;;;;;
916;10001134;Gerlisberg;;;;;;;
917;10001135;Gärtner;;;;;;;
918;10001136;Hameli;;;;;;;
919;10001137;Aeussere Grund;;;;;;;
920;10001138;li;;;;;;;
921;10001139;Aumüli;;;;;;;
922;10001140;Birch;;;;;;;
923;10001142;Chile;;;;;;;
924;10001143;Chäseren;;;;;;;
925;10001144;Dachenmas;;;;;;;
926;10001145;Sonnenwies;;;;;;;
927;10001146;Sunnenhalden;;;;;;;
928;10001147;Traubenberg;;;;;;;
929;10001148;Verena;http://www.wikidata.org/entity/Q437896;Verena;weiblich;0300-01-01T00:00:00Z;0400-01-01T00:00:00Z;http://www.wikidata.org/entity/Q101583;http://www.wikidata.org/entity/Q64186
930;10001149;Weier;;;;;;;
931;10001150;Wiesengrund;;;;;;;
932;10001151;Wädenswiler;;;;;;;
933;10001152;Zihl;;;;;;;
934;10001153;Gsteigtobel;;;;;;;
935;10001154;Heidenmösli;;;;;;;
936;10001155;Gsteig;;;;;;;
937;10001156;Mockenwies;;;;;;;
938;10001157;Moritzberg;;;;;;;
939;10001158;Rietli;;;;;;;
940;10001159;Storbülerhalden;;;;;;;
941;10001160;Uerikerhalde;;;;;;;
942;10001161;Berg;;;;;;;
943;10001162;Binziger;;;;;;;
944;10001163;Brand;;;;;;;
945;10001164;Chnolli;;;;;;;
946;10001165;Felsenegg;;;;;;;
947;10001166;Garten;;;;;;;
948;10001167;Gseck;;;;;;;
949;10001168;Holländer;;;;;;;
950;10001169;Lindenacker;;;;;;;
951;10001170;Kappelweid;;;;;;;
952;10001171;Kreuzstein;;;;;;;
953;10001172;Mühle;;;;;;;
954;10001173;Mühle;;;;;;;
955;10001174;Oeltrotten;;;;;;;
956;10001175;Oergelacker;;;;;;;
957;10001176;Rank;;;;;;;
958;10001177;Rinderweid;;;;;;;
959;10001178;Rundi;;;;;;;
960;10001179;Schützenhaus;;;;;;;
961;10001180;Schützenhaus;;;;;;;
962;10001181;Speckli;;;;;;;
963;10001182;Stucki;;;;;;;
964;10001183;Tal;;;;;;;
965;10001184;Tal;;;;;;;
966;10001185;Tram;;;;;;;
967;10001186;Scheug;;;;;;;
968;10001188;Blumen;;;;;;;
969;10001189;Chapf;;;;;;;
970;10001190;Chirchbüel;;;;;;;
971;10001191;Ebnet;;;;;;;
972;10001192;Eichen;;;;;;;
973;10001193;Fallacher;;;;;;;
974;10001194;Forch;;;;;;;
975;10001195;Gössiker;;;;;;;
976;10001196;Hohfurren;;;;;;;
977;10001197;Juch;;;;;;;
978;10001198;Langwis;;;;;;;
979;10001199;Mettelacher;;;;;;;
980;10001200;Morgental;;;;;;;
981;10001201;Peteracher;;;;;;;
982;10001203;Rossacher;;;;;;;
983;10001204;Rüti;;;;;;;
984;10001205;Speir;;;;;;;
985;10001206;Sunnmatt;;;;;;;
986;10001207;Thesenacher;;;;;;;
987;10001208;Tobelmüli;;;;;;;
988;10001209;Vogelacher;;;;;;;
989;10001210;Waldegg;;;;;;;
990;10001211;Weid;;;;;;;
991;10001212;Wengi;;;;;;;
992;10001213;Binz;;;;;;;
993;10001214;Bühl;;;;;;;
994;10001215;First;;;;;;;
995;10001216;Guglen;;;;;;;
996;10001217;Hanfland;;;;;;;
997;10001218;Grossacher;;;;;;;
998;10001219;Zelgli;;;;;;;
999;10001220;Deisten;;;;;;;
1000;10001221;Tiefe;;;;;;;
1001;10001222;Kelten;;;;;;;
1002;10001223;Langägerten;;;;;;;
1003;10001224;Sagi;;;;;;;
1004;10001226;Stöckweid;;;;;;;
1005;10001227;Unterdorf;;;;;;;
1006;10001230;Weid;;;;;;;
1007;10001232;Wolser;;;;;;;
1008;10001233;Dachlisser;;;;;;;
1009;10001234;Brüel;;;;;;;
1010;10001236;Dachlisser;;;;;;;
1011;10001238;Friedhof;;;;;;;
1012;10001239;Grossholzer;;;;;;;
1013;10001240;Bänklen;;;;;;;
1014;10001241;Kreuz;;;;;;;
1015;10001242;Linden;;;;;;;
1016;10001243;Mönchhof;;;;;;;
1017;10001244;Nidelbad;;;;;;;
1018;10001245;Rigi;;;;;;;
1019;10001246;Schlimberg;;;;;;;
1020;10001247;Schwanden;;;;;;;
1021;10001248;See;;;;;;;
1022;10001249;Sprüngli;;;;;;;
1023;10001250;Stocken;;;;;;;
1024;10001251;Studer;;;;;;;
1025;10001252;Tiergarten;;;;;;;
1026;10001253;Tödi;;;;;;;
1027;10001254;Wiesen;;;;;;;
1028;10001255;Wydler;;;;;;;
1029;10001256;Albis;;;;;;;
1030;10001257;Hehlhügel;;;;;;;
1031;10001258;Berghalden;;;;;;;
1032;10001259;Birken;;;;;;;
1033;10001260;Blumen;;;;;;;
1034;10001261;Eggwies;;;;;;;
1035;10001262;Erlen;;;;;;;
1036;10001263;Eschen;;;;;;;
1037;10001264;Fuhr;;;;;;;
1038;10001265;Fuhr;;;;;;;
1039;10001266;Garten;;;;;;;
1040;10001267;Giebelhalden;;;;;;;
1041;10001268;Grossacker;;;;;;;
1042;10001269;Hehl;;;;;;;
1043;10001270;Heuacker;;;;;;;
1044;10001271;Hirsch;;;;;;;
1045;10001272;Höfli;;;;;;;
1046;10001273;Schwerzi;;;;;;;
1047;10001274;Josacker;;;;;;;
1048;10001275;Kirch;;;;;;;
1049;10001276;Mettlen;;;;;;;
1050;10001277;Mühletobel;;;;;;;
1051;10001278;Neue Dorf;;;;;;;
1052;10001279;Rebacker;;;;;;;
1053;10001280;Riedacker;;;;;;;
1054;10001281;Rütibohl;;;;;;;
1055;10001282;Rütihalden;;;;;;;
1056;10001283;Sihlwald;;;;;;;
1057;10001284;Sood;;;;;;;
1058;10001285;Striempel;;;;;;;
1059;10001286;Sägerei;;;;;;;
1060;10001287;Trauben;;;;;;;
1061;10001288;Weid;;;;;;;
1062;10001289;Wolf;;;;;;;
1063;10001290;Zelg;;;;;;;
1064;10001291;Land;;;;;;;
1065;10001292;Anker;;;;;;;
1066;10001293;Bahnhof;;;;;;;
1067;10001294;Bleierbrunnen;;;;;;;
1068;10001295;Bleier;;;;;;;
1069;10001296;Brugg;;;;;;;
1070;10001297;Büelhalden;;;;;;;
1071;10001298;Dörfli;;;;;;;
1072;10001299;Dörner Rüti;;;;;;;
1073;10001300;Winkel;;;;;;;
1074;10001302;Ischlag;;;;;;;
1075;10001303;Neugut;;;;;;;
1076;10001304;Ob Gass;;;;;;;
1077;10001305;Reit;;;;;;;
1078;10001307;Schauben;;;;;;;
1079;10001308;Strehl;;;;;;;
1080;10001309;Theodor Gubler;;;;;;;
1081;10001310;Wilhelm Breiter;;;;;;;
1082;10001311;Dorfemer;;;;;;;
1083;10001312;Dorf;;;;;;;
1084;10001313;Hilti;;;;;;;
1085;10001314;Hinterdorf;;;;;;;
1086;10001315;Hütte;;;;;;;
1087;10001316;Ifang;;;;;;;
1088;10001317;Grüt;;;;;;;
1089;10001318;Kirch;;;;;;;
1090;10001319;Kloster;;;;;;;
1091;10001320;Oberwiler;;;;;;;
1092;10001321;Schlattwies;;;;;;;
1093;10001322;Schäggibuck;;;;;;;
1094;10001323;Seewadel;;;;;;;
1095;10001324;Steig;;;;;;;
1096;10001325;Ifang;;;;;;;
1097;10001326;Wolfwingerten;;;;;;;
1098;10001327;Andelfinger;;;;;;;
1099;10001329;Chloster;;;;;;;
1100;10001330;Gügi;;;;;;;
1101;10001331;Kreuz;;;;;;;
1102;10001332;Tal;;;;;;;
1103;10001333;Friedmatt;;;;;;;
1104;10001334;Grund;;;;;;;
1105;10001335;Herenholz;;;;;;;
1106;10001336;Garten;;;;;;;
1107;10001337;Glattwiesen;;;;;;;
1108;10001339;Ifang;;;;;;;
1109;10001340;Lättenwiesen;;;;;;;
1110;10001341;Oberhauser;;;;;;;
1111;10001342;Rohr;;;;;;;
1112;10001343;Schuepp;;;;;;;
1113;10001344;Schul;;;;;;;
1114;10001346;Soldbach;;;;;;;
1115;10001347;Steinacker;;;;;;;
1116;10001348;Walliseller;;;;;;;
1117;10001349;Wydacker;;;;;;;
1118;10001350;Zun;;;;;;;
1119;10001351;Bassersdorfer;;;;;;;
1120;10001352;Dorf;;;;;;;
1121;10001353;Eichlibrunnen;;;;;;;
1122;10001354;Grossacker;;;;;;;
1123;10001355;Halden;;;;;;;
1124;10001356;Mühle;;;;;;;
1125;10001357;Bubenholz;;;;;;;
1126;10001359;Reservoir;;;;;;;
1127;10001360;Riet;;;;;;;
1128;10001361;Zibert;;;;;;;
1129;10001362;Adenberg;;;;;;;
1130;10001363;Bahnhof;;;;;;;
1131;10001364;Bleiki;;;;;;;
1132;10001367;Bölli;;;;;;;
1133;10001368;Chnübrächi;;;;;;;
1134;10001369;Dorf;;;;;;;
1135;10001373;Hegi;;;;;;;
1136;10001374;Boden;;;;;;;
1137;10001375;Imstler;;;;;;;
1138;10001376;Müliacker;;;;;;;
1139;10001377;Peterwise;;;;;;;
1140;10001378;Rietgass;;;;;;;
1141;10001379;Schluche;;;;;;;
1142;10001380;Schmittegass;;;;;;;
1143;10001384;Undere Ifang;;;;;;;
1144;10001386;Wisegass;;;;;;;
1145;10001387;Allmend;;;;;;;
1146;10001388;Weiacher;;;;;;;
1147;10001389;Bach;http://www.wikidata.org/entity/Q1861386;Bach;männlich;1882-11-09T00:00:00Z;1953-11-19T00:00:00Z;http://www.wikidata.org/entity/Q596028;http://www.wikidata.org/entity/Q214432
1148;10001390;Birken;;;;;;;
1149;10001391;Brunnensteig;;;;;;;
1150;10001392;Chrondel;;;;;;;
1151;10001393;Freihof;;;;;;;
1152;10001394;Gern;;;;;;;
1153;10001395;Haumühle;;;;;;;
1154;10001396;Ebnet;;;;;;;
1155;10001397;Irchel;;;;;;;
1156;10001398;Josel;;;;;;;
1157;10001400;Neu;;;;;;;
1158;10001402;Schulhaus;;;;;;;
1159;10001403;Töss;;;;;;;
1160;10001404;Weiacher;;;;;;;
1161;10001405;Weissenhalden;;;;;;;
1162;10001406;Zilacher;;;;;;;
1163;10001407;Kirchen;;;;;;;
1164;10001408;Bahnhof;;;;;;;
1165;10001409;Beetli;;;;;;;
1166;10001410;Birgi;;;;;;;
1167;10001411;Birken;;;;;;;
1168;10001412;Blumen;;;;;;;
1169;10001413;Brunnen;;;;;;;
1170;10001414;Butzen;;;;;;;
1171;10001415;Dietlikoner;;;;;;;
1172;10001416;Engenbüel;;;;;;;
1173;10001418;Rüti;;;;;;;
1174;10001419;Unterdorf;;;;;;;
1175;10001420;Winkel;;;;;;;
1176;10001421;Müliweier;;;;;;;
1177;10001422;Berg;;;;;;;
1178;10001423;Brunnacher;;;;;;;
1179;10001424;Bungert;;;;;;;
1180;10001425;Chilen;;;;;;;
1181;10001426;Chofel;;;;;;;
1182;10001427;Grundreben;;;;;;;
1183;10001428;Haselhof;;;;;;;
1184;10001431;Gjuch;;;;;;;
1185;10001432;Matteloo;;;;;;;
1186;10001433;Lätten;;;;;;;
1187;10001434;Neugut;;;;;;;
1188;10001435;Fischbach;;;;;;;
1189;10001436;Ottenloo;;;;;;;
1190;10001437;Paradis;;;;;;;
1191;10001438;Pünten;;;;;;;
1192;10001439;Rossauer;;;;;;;
1193;10001440;Schulhaus;;;;;;;
1194;10001442;Stockacher;;;;;;;
1195;10001443;Tambrig;;;;;;;
1196;10001445;Waldmatt;;;;;;;
1197;10001447;Wissenbacher;;;;;;;
1198;10001448;Aemtlerhof;;;;;;;
1199;10001449;Schulhaus;;;;;;;
1200;10001450;Bach;http://www.wikidata.org/entity/Q1861386;Bach;männlich;1882-11-09T00:00:00Z;1953-11-19T00:00:00Z;http://www.wikidata.org/entity/Q596028;http://www.wikidata.org/entity/Q214432
1201;10001451;Brunnen;;;;;;;
1202;10001452;Brunnen;;;;;;;
1203;10001453;Chile;;;;;;;
1204;10001454;Dorf;;;;;;;
1205;10001455;Fabrik;;;;;;;
1206;10001456;Geissweid;;;;;;;
1207;10001457;Gjuch;;;;;;;
1208;10001458;Landhus;;;;;;;
1209;10001459;Lindenmatt;;;;;;;
1210;10001460;Lötschenmatt;;;;;;;
1211;10001461;Lötschenmatt;;;;;;;
1212;10001462;Moosweid;;;;;;;
1213;10001463;Muri;;;;;;;
1214;10001464;Pilatus;;;;;;;
1215;10001465;Raihalten;;;;;;;
1216;10001466;Reussmatt;;;;;;;
1217;10001467;Rüchlig;;;;;;;
1218;10001468;Schmitten;;;;;;;
1219;10001470;Stampf;;;;;;;
1220;10001471;Steig;;;;;;;
1221;10001472;Tambrig;;;;;;;
1222;10001473;Tellen;;;;;;;
1223;10001474;Wigarten;;;;;;;
1224;10001475;Affoltern;;;;;;;
1225;10001476;Bach;http://www.wikidata.org/entity/Q1861386;Bach;männlich;1882-11-09T00:00:00Z;1953-11-19T00:00:00Z;http://www.wikidata.org/entity/Q596028;http://www.wikidata.org/entity/Q214432
1226;10001477;Chile;;;;;;;
1227;10001479;Erlen;;;;;;;
1228;10001480;Fuessmättli;;;;;;;
1229;10001481;Bründler;;;;;;;
1230;10001482;acker;;;;;;;
1231;10001483;Jonental;;;;;;;
1232;10001484;Kloster;;;;;;;
1233;10001485;Lanzen;;;;;;;
1234;10001486;Muetmatt;;;;;;;
1235;10001487;Pfaffächer;;;;;;;
1236;10001488;Reben;;;;;;;
1237;10001489;Rickenbacher;;;;;;;
1238;10001490;Rigiblick;;;;;;;
1239;10001491;Rüchlig;;;;;;;
1240;10001492;Salz;;;;;;;
1241;10001493;Stehli;;;;;;;
1242;10001494;Rüebisberg;;;;;;;
1243;10001499;Bach;http://www.wikidata.org/entity/Q1861386;Bach;männlich;1882-11-09T00:00:00Z;1953-11-19T00:00:00Z;http://www.wikidata.org/entity/Q596028;http://www.wikidata.org/entity/Q214432
1244;10001500;Berg;;;;;;;
1245;10001502;Bühl;;;;;;;
1246;10001503;Hofwiesen;;;;;;;
1247;10001504;Weid;;;;;;;
1248;10001506;Hasenbühl;;;;;;;
1249;10001507;Höhen;;;;;;;
1250;10001508;Rietli;;;;;;;
1251;10001509;Schatz;;;;;;;
1252;10001511;Kreuz;;;;;;;
1253;10001513;Obstgarten;;;;;;;
1254;10001514;Plätzli;;;;;;;
1255;10001515;Richterwis;;;;;;;
1256;10001516;Sagi;;;;;;;
1257;10001517;Schönisteig;;;;;;;
1258;10001518;Sennweid;;;;;;;
1259;10001519;Sunnenberg;;;;;;;
1260;10001520;Tafleten;;;;;;;
1261;10001522;Zopf;;;;;;;
1262;10001523;Chalberweid;;;;;;;
1263;10001524;Grossacher;;;;;;;
1264;10001529;Zelglisteig;;;;;;;
1265;10001530;Allmendboden;;;;;;;
1266;10001531;Bach;http://www.wikidata.org/entity/Q1861386;Bach;männlich;1882-11-09T00:00:00Z;1953-11-19T00:00:00Z;http://www.wikidata.org/entity/Q596028;http://www.wikidata.org/entity/Q214432
1267;10001532;Itschnacherstich;;;;;;;
1268;10001533;Bahnhof;;;;;;;
1269;10001534;Birken;;;;;;;
1270;10001535;Dillilee;;;;;;;
1271;10001536;Dorf;;;;;;;
1272;10001537;Eichen;;;;;;;
1273;10001538;Eigen;;;;;;;
1274;10001539;Erb;;;;;;;
1275;10001540;Feld;;;;;;;
1276;10001541;Felsenegg;;;;;;;
1277;10001542;Föhren;;;;;;;
1278;10001543;Giesshübel;;;;;;;
1279;10001544;Glärnisch;;;;;;;
1280;10001545;Hesligen;;;;;;;
1281;10001546;Hüttenacker;;;;;;;
1282;10001547;Ebnet;;;;;;;
1283;10001548;Hörnli;;;;;;;
1284;10001549;Kalender;;;;;;;
1285;10001550;Wiesengrund;;;;;;;
1286;10001551;Hinterzelg;;;;;;;
1287;10001552;Iris;;;;;;;
1288;10001553;Kaspar Fenner;;;;;;;
1289;10001554;Kirch;;;;;;;
1290;10001555;Kohl;;;;;;;
1291;10001556;Kusertobel;;;;;;;
1292;10001557;Langjurthen;;;;;;;
1293;10001558;Lindenberg;;;;;;;
1294;10001559;Lärchen;;;;;;;
1295;10001560;Mittelfeld;;;;;;;
1296;10001561;Neuwis;;;;;;;
1297;10001562;Oberwacht;;;;;;;
1298;10001563;Post;;;;;;;
1299;10001564;Rebhaldensteig;;;;;;;
1300;10001565;Reb;;;;;;;
1301;10001566;Rehweid;;;;;;;
1302;10001567;Riet;;;;;;;
1303;10001568;Rigi;;;;;;;
1304;10001569;Schiedhalden;;;;;;;
1305;10001570;Schüracher;;;;;;;
1306;10001571;Schüracher;;;;;;;
1307;10001572;Silbergrund;;;;;;;
1308;10001573;Siller;;;;;;;
1309;10001574;Sternenfeld;;;;;;;
1310;10001575;Thomas Scherr;;;;;;;
1311;10001576;Tägermoos;;;;;;;
1312;10001577;Dorf;;;;;;;
1313;10001578;Unterfeld;;;;;;;
1314;10001579;Weinberg;;;;;;;
1315;10001580;Weinmann;;;;;;;
1316;10001581;Zürich;;;;;;;
1317;10001582;Kurhaus;;;;;;;
1318;10001583;Absalon;http://www.wikidata.org/entity/Q331734;Absalon;männlich;1964-12-26T00:00:00Z;1993-10-10T00:00:00Z;http://www.wikidata.org/entity/Q207350;http://www.wikidata.org/entity/Q210720
1319;10001584;Asyl;;;;;;;
1320;10001585;Ausserfeld;;;;;;;
1321;10001586;Biberhalden;;;;;;;
1322;10001587;Breitenloo;;;;;;;
1323;10001588;Brüsch;;;;;;;
1324;10001589;Damm;;;;;;;
1325;10001590;Dorf;;;;;;;
1326;10001591;Dändelstein;;;;;;;
1327;10001592;Gerbe;;;;;;;
1328;10001593;Glärnisch;;;;;;;
1329;10001594;Gruben;;;;;;;
1330;10001595;Grund;;;;;;;
1331;10001596;Grün;;;;;;;
1332;10001597;Gufenhalden;;;;;;;
1333;10001598;Zipfelwiesen;;;;;;;
1334;10001600;Bahnhof;;;;;;;
1335;10001601;Breiti;;;;;;;
1336;10001602;Burg;;;;;;;
1337;10001603;Chüegass;;;;;;;
1338;10001604;Dachsberg;;;;;;;
1339;10001605;Egg;;;;;;;
1340;10001606;Eigenacker;;;;;;;
1341;10001607;Eigen;;;;;;;
1342;10001608;Galgenbuck;;;;;;;
1343;10001609;Halden;;;;;;;
1344;10001610;Hegi;;;;;;;
1345;10001611;Hueb;;;;;;;
1346;10001612;Laubberg;;;;;;;
1347;10001613;Lengg;;;;;;;
1348;10001614;Mittel;;;;;;;
1349;10001615;Garten;;;;;;;
1350;10001616;Hafner;;;;;;;
1351;10001617;Chrüzacher;;;;;;;
1352;10001618;Gibisnüt;;;;;;;
