;STR_ESID;STN_LABEL_FINAL;wikiQLabel;wikiQ;sex;birth;death;placebirth;placedeath;image
16582;10102147;Haldimand;;;;;;;;
16583;10102148;Grandson;http://www.wikidata.org/entity/Q56274788;Grandson;masculin;1993-10-25T00:00:00Z;;http://www.wikidata.org/entity/Q1408;;
16584;10102150;Creta;;;;;;;;
16585;10102151;Tsampelon;;;;;;;;
16586;10102152;Erneye;;;;;;;;
16587;10102155;Meitin Veulle;;;;;;;;
16588;10102156;Tsanflory;;;;;;;;
16589;10102158;Leigier;;;;;;;;
16590;10102159;Reservoir;;;;;;;;
16591;10102160;Jura;;;;;;;;
16592;10102161;Centre;;;;;;;;
16593;10102162;Paquis;;;;;;;;
16594;10102163;Chatanerie;;;;;;;;
16595;10102164;Pont Bleu;;;;;;;;
16596;10102165;Clair Matin;;;;;;;;
16597;10102166;Beau Cedre;;;;;;;;
16598;10102167;Escaliers Chene;;;;;;;;
16599;10102168;Dranse;;;;;;;;
16600;10102169;Cerisier;;;;;;;;
16601;10102170;Maria Belgia;;;;;;;;
16602;10102171;Beau Rivage;;;;;;;;
16603;10102172;Colline;;;;;;;;
16604;10102173;Plaines;;;;;;;;
16605;10102174;Mollendruz;;;;;;;;
16606;10102175;Haute Brise;;;;;;;;
16607;10102176;Ravin;;;;;;;;
16608;10102177;Blecherette;;;;;;;;
16609;10102178;Budron H;;;;;;;;
16610;10102179;Pernessy;;;;;;;;
16611;10102180;Manloud;;;;;;;;
16612;10102181;Village;;;;;;;;
16613;10102182;Bordinette;;;;;;;;
16614;10102183;Rochettaz;;;;;;;;
16615;10102184;Peupliers;;;;;;;;
16616;10102185;Pre Clos;;;;;;;;
16617;10102186;Allee Vorsiaz;;;;;;;;
16618;10102187;Cossonay;;;;;;;;
16619;10102189;Cretaz;;;;;;;;
16620;10102190;Mottaz;;;;;;;;
16621;10102191;Grandvaux;;;;;;;;
16622;10102192;Plumette;;;;;;;;
16623;10102193;Cret Ministre;;;;;;;;
16624;10102194;Arabie;;;;;;;;
16625;10102246;Plantaz;;;;;;;;
16626;10102247;Oisillons;;;;;;;;
16627;10102248;Terrasses;;;;;;;;
16628;10102249;Zizelettes;;;;;;;;
16629;10102250;Cottage;;;;;;;;
16630;10102251;Rosey;http://www.wikidata.org/entity/Q6112575;Rosey;féminin;1973-01-01T00:00:00Z;;http://www.wikidata.org/entity/Q23556;;
16631;10102252;Rossignol;;;;;;;;
16632;10102256;Domingue;;;;;;;;
16633;10102257;Lausanne;;;;;;;;
16634;10102258;Jardins;;;;;;;;
16635;10102259;Trois Suisses;;;;;;;;
16636;10102260;Allee Rionzi;;;;;;;;
16637;10102261;Neuf;;;;;;;;
16638;10102262;Ecureuils;;;;;;;;
16639;10102263;Chapelle;http://www.wikidata.org/entity/Q62085197;Chapelle;masculin;;;;;
16640;10102264;Pres Torrent;;;;;;;;
16641;10102265;Bassin;;;;;;;;
16642;10102266;Industrie;;;;;;;;
16643;10102267;Rottes;;;;;;;;
16644;10102268;Poya;;;;;;;;
16645;10102269;Vignes;;;;;;;;
16646;10102270;Prefecture;;;;;;;;
16647;10102271;Savoie;;;;;;;;
16648;10102272;Oudin;http://www.wikidata.org/entity/Q104153665;Oudin;;;;;;
16649;10102273;Jean;http://www.wikidata.org/entity/Q309847;Jean;masculin;0400-01-01T00:00:00Z;0425-05-01T00:00:00Z;;http://www.wikidata.org/entity/Q53216;
16650;10102274;Baudet;;;;;;;;
16651;10102275;Scex Riond;;;;;;;;
16652;10102276;Cretta;;;;;;;;
16653;10102277;Ceyves;;;;;;;;
16654;10102278;Grepela;;;;;;;;
16655;10102279;Moulin;;;;;;;;
16656;10102280;Ouvry;;;;;;;;
16657;10102281;Lots;;;;;;;;
16658;10102282;Tzeneau;;;;;;;;
16659;10102283;Vae Pfanne;;;;;;;;
16660;10102284;Tsamplan;;;;;;;;
16661;10102285;Croe Roi;;;;;;;;
16662;10102286;Creuje;;;;;;;;
16663;10102287;Crete Roh;;;;;;;;
16664;10102288;Four;;;;;;;;
16665;10102313;Derborence;;;;;;;;
16666;10102314;Beausite;;;;;;;;
16667;10102315;Balavaud;;;;;;;;
16668;10102316;Terreauneuf;;;;;;;;
16669;10102317;Hirondelles;;;;;;;;
16670;10102318;Milieu;http://www.wikidata.org/entity/Q21545158;Milieu;masculin;http://www.wikidata.org/.well-known/genid/05fbd2f6dad9ca2e66d3efbf08c2f0b0;1570-01-01T00:00:00Z;;;
16671;10102319;Ardon;http://www.wikidata.org/entity/Q1238544;Ardon;masculin;0783-01-01T00:00:00Z;0843-03-01T00:00:00Z;;http://www.wikidata.org/entity/Q379780;
16672;10102320;Bourgeoisie;;;;;;;;
16673;10102321;Prairie;;;;;;;;
16674;10102322;Marais;;;;;;;;
16675;10102323;Bois;;;;;;;;
16676;10102324;Champmarais;;;;;;;;
16677;10102325;Milliere;;;;;;;;
16678;10102326;Semailles;;;;;;;;
16679;10102327;Maurice;http://www.wikidata.org/entity/Q181764;Maurice;masculin;0539-01-01T00:00:00Z;0602-11-30T00:00:00Z;http://www.wikidata.org/entity/Q372545;http://www.wikidata.org/entity/Q209349;
16680;10102328;Abergement;;;;;;;;
16681;10102330;Proz;;;;;;;;
16682;10102332;Caille Bas;;;;;;;;
16683;10102334;Chamoille Bas;;;;;;;;
16684;10102338;Parties;;;;;;;;
16685;10102378;Raches;;;;;;;;
16686;10102382;Coloe;;;;;;;;
16687;10102383;Champs;;;;;;;;
16688;10102384;Clayette;;;;;;;;
16689;10102386;Botyre;;;;;;;;
16690;10102387;Corbaraye;;;;;;;;
16691;10102388;Plein Soleil;;;;;;;;
16692;10102389;Signese;;;;;;;;
16693;10102390;Verpougner;;;;;;;;
16694;10102391;Madeleine;http://www.wikidata.org/entity/Q65152861;Madeleine;féminin;1765-01-01T00:00:00Z;1850-01-01T00:00:00Z;http://www.wikidata.org/entity/Q3118683;;
16695;10102392;Chenes;;;;;;;;
16696;10102393;Ormeaux;;;;;;;;
16697;10102394;Pro Ran;;;;;;;;
16698;10102396;Famille;;;;;;;;
16699;10102400;Residence;;;;;;;;
16700;10102401;BUDe;;;;;;;;
16701;10102402;VINCY;;;;;;;;
16702;10102403;Voie Creuse;;;;;;;;
16703;10102404;Meyrin;;;;;;;;
16704;10102405;Antoine CARTERET;;;;;;;;
16705;10102406;Charles ROSSELET;;;;;;;;
16706;10102407;FERRIER;;;;;;;;
16707;10102408;Marie BRECHBUHL;;;;;;;;
16708;10102409;ROTHSCHILD;;;;;;;;
16709;10102410;Varembe;;;;;;;;
16710;10102411;Moulinets;;;;;;;;
16711;10102415;Barouny;;;;;;;;
16712;10102416;Pichot;;;;;;;;
16713;10102419;Crette;;;;;;;;
16714;10102420;Fond Villa;;;;;;;;
16715;10102457;Brevine;;;;;;;;
16716;10102459;Derriere Ville;;;;;;;;
16717;10102464;Milieu;http://www.wikidata.org/entity/Q21545158;Milieu;masculin;http://www.wikidata.org/.well-known/genid/05fbd2f6dad9ca2e66d3efbf08c2f0b0;1570-01-01T00:00:00Z;;;
16718;10102465;Grands Clos;;;;;;;;
16719;10102468;Bolles Temple;;;;;;;;
16720;10102471;Moillebeau;;;;;;;;
16721;10102473;Rampe QUIDORT;;;;;;;;
16722;10102474;Velours;;;;;;;;
16723;10102475;Rousses;;;;;;;;
16724;10102476;Printaniere;;;;;;;;
16725;10102477;Rose;http://www.wikidata.org/entity/Q431350;Rose;féminin;1978-05-24T00:00:00Z;;http://www.wikidata.org/entity/Q33959;;
16726;10102478;Voie;;;;;;;;
16727;10102479;Voile;;;;;;;;
16728;10102480;Presbytere;;;;;;;;
16729;10102481;Malagny;;;;;;;;
16730;10102482;Ferney;;;;;;;;
16731;10102483;Aeroport;;;;;;;;
16732;10102484;Francois LEHMANN;;;;;;;;
16733;10102485;Terroux;;;;;;;;
16734;10102486;Sandedis;;;;;;;;
16735;10102487;Corbillettes;;;;;;;;
16736;10102494;Bovairons;;;;;;;;
16737;10102495;Yverdon;;;;;;;;
16738;10102496;Moulins;;;;;;;;
16739;10102497;Reine Berthe;;;;;;;;
16740;10102498;Terdo;;;;;;;;
16741;10102500;Chatillon;;;;;;;;
16742;10102501;Cerisiers;;;;;;;;
16743;10102502;Prairies;;;;;;;;
16744;10102503;Batailles;;;;;;;;
16745;10102505;Carro;;;;;;;;
16746;10102506;Cote Moines;;;;;;;;
16747;10102507;Champs Fin;;;;;;;;
16748;10102508;Champ Gevin;;;;;;;;
16749;10102509;Bioleire;;;;;;;;
16750;10102510;Bas Scie;;;;;;;;
16751;10102512;Chantee;;;;;;;;
16752;10102515;Moilles;;;;;;;;
16753;10102516;Essertines;;;;;;;;
16754;10102517;Faye;;;;;;;;
16755;10102519;Moille;;;;;;;;
16756;10102520;Lecheres;;;;;;;;
16757;10102521;Gare;;;;;;;;
16758;10102522;Billens;;;;;;;;
16759;10102523;Chutes;;;;;;;;
16760;10102524;Augustins;;;;;;;;
16761;10102526;Laiterie;;;;;;;;
16762;10102528;Pralie;;;;;;;;
16763;10102529;Mytha;;;;;;;;
16764;10102530;Jean Marie Musy;;;;;;;;
16765;10102531;Quatre Vents;;;;;;;;
16766;10102533;Ages;;;;;;;;
16767;10102534;Xavier Poret;;;;;;;;
16768;10102535;Coquilles;;;;;;;;
16769;10102537;Louis Bornet;http://www.wikidata.org/entity/Q58796679;Louis Bornet;masculin;1818-05-23T00:00:00Z;1880-01-01T00:00:00Z;;;
16770;10102538;Toula;;;;;;;;
16771;10102539;Repugin;;;;;;;;
16772;10102541;Alouettes;;;;;;;;
16773;10102543;Cerniat;;;;;;;;
16774;10102545;Signal;;;;;;;;
16775;10102547;Esserts;;;;;;;;
16776;10102548;Fauvettes;;;;;;;;
16777;10102550;Palezieux;;;;;;;;
16778;10102551;Thioleyres;;;;;;;;
16779;10102572;Bise;;;;;;;;
16780;10102573;Dame;http://www.wikidata.org/entity/Q2673063;Dame;masculin;1990-02-10T00:00:00Z;;http://www.wikidata.org/entity/Q34713;;
16781;10102574;Gorge;;;;;;;;
16782;10102575;Pose Plate;;;;;;;;
16783;10102576;Bossonailles;;;;;;;;
16784;10102577;Foulis;;;;;;;;
16785;10102578;Mareches;;;;;;;;
16786;10102579;Poses Longues;;;;;;;;
16787;10102580;Sansonnets;;;;;;;;
16788;10102581;Clos Alpestre;;;;;;;;
16789;10102582;Vieux Vesenaz;;;;;;;;
16790;10102583;Savonniere;;;;;;;;
16791;10102584;Nantet;;;;;;;;
16792;10102585;Pre Orsat;;;;;;;;
16793;10102587;Paul;http://www.wikidata.org/entity/Q248628;Paul;masculin;http://www.wikidata.org/.well-known/genid/90d912e6eb0b8d360ea327198568afab;http://www.wikidata.org/.well-known/genid/0f1f49e0bd55e0d0033011bcd639d5a3;http://www.wikidata.org/entity/Q617;;
16794;10102589;David MUNIER;;;;;;;;
16795;10102590;Bellefontaine;;;;;;;;
16796;10102591;Ruth;http://www.wikidata.org/entity/Q84867974;Ruth;féminin;;;;;
16797;10102592;Mairie;;;;;;;;
16798;10102593;Falquets;;;;;;;;
16799;10102594;Ruelles;;;;;;;;
16800;10102595;Nant Argent;;;;;;;;
16801;10102596;Clos Buclines;;;;;;;;
16802;10102597;Cologny;;;;;;;;
16803;10102598;Vandoeuvres;;;;;;;;
16804;10102599;Carabot;;;;;;;;
16805;10102600;Etroubles;;;;;;;;
16806;10102601;PONTVERRE;;;;;;;;
16807;10102602;Murcie;;;;;;;;
16808;10102603;Charroyette;;;;;;;;
16809;10102604;Hutins;;;;;;;;
16810;10102605;Rampe Chavant;;;;;;;;
16811;10102606;Galaise;;;;;;;;
16812;10102607;Neuf;;;;;;;;
16813;10102608;Source;;;;;;;;
16814;10102657;Lion Or;;;;;;;;
16815;10102659;Pre;;;;;;;;
16816;10102660;Vidollet;;;;;;;;
16817;10102661;ErnePICTET;;;;;;;;
16818;10102663;Surinam;;;;;;;;
16819;10102664;Villars;;;;;;;;
16820;10102665;Cite Villars;;;;;;;;
16821;10102666;Jean TREINA;;;;;;;;
16822;10102667;Beau Site;;;;;;;;
16823;10102668;Francois RUCHON;;;;;;;;
16824;10102669;Ermenonville;;;;;;;;
16825;10102670;Cedres;;;;;;;;
16826;10102671;Chateau;;;;;;;;
16827;10102672;Vicaire Savoyard;;;;;;;;
16828;10102676;Ile;;;;;;;;
16829;10102677;Forces Motrices;;;;;;;;
16830;10102678;Bemont;;;;;;;;
16831;10102679;Chausse Coq;;;;;;;;
16832;10102680;Jean Francois BARTHOLONI;;;;;;;;
16833;10102681;Jean PETITOT;;;;;;;;
16834;10102688;Ecole;;;;;;;;
16835;10102723;Tunnel;;;;;;;;
16836;10102724;Marche;;;;;;;;
16837;10102739;Chaffard;;;;;;;;
16838;10102741;Cantonale;;;;;;;;
16839;10102742;Gare;;;;;;;;
16840;10102745;Vers chez Patthey;;;;;;;;
16841;10102748;Marais;;;;;;;;
16842;10102810;Musee;;;;;;;;
16843;10102811;Grands Pres;;;;;;;;
16844;10102812;Fontanettes;;;;;;;;
16845;10102813;Monts;;;;;;;;
16846;10102814;Ferrage;;;;;;;;
16847;10102815;Tiguelet;;;;;;;;
16848;10102816;Cote;;;;;;;;
16849;10102817;Rossi;http://www.wikidata.org/entity/Q16268713;Rossi;masculin;;;;;
16850;10102818;Alexandre Daguet;http://www.wikidata.org/entity/Q20961721;Alexandre Daguet;masculin;1816-03-14T00:00:00Z;1894-05-20T00:00:00Z;http://www.wikidata.org/entity/Q36378;http://www.wikidata.org/entity/Q659248;
16851;10102819;Vallon;;;;;;;;
16852;10102820;Marcolet;;;;;;;;
16853;10102821;Riette;;;;;;;;
16854;10102822;Morges;;;;;;;;
16855;10102823;Blancherie;;;;;;;;
16856;10102824;Marcel Regamey;http://www.wikidata.org/entity/Q116694;Marcel Regamey;masculin;1905-08-19T00:00:00Z;1982-06-23T00:00:00Z;http://www.wikidata.org/entity/Q807;http://www.wikidata.org/entity/Q69252;
16857;10102825;Mon Repos;;;;;;;;
16858;10102826;Arzillier;;;;;;;;
16859;10102827;Butte;;;;;;;;
16860;10102828;Cure;;;;;;;;
16861;10102829;Pierraz;;;;;;;;
16862;10102830;Pecholettaz;;;;;;;;
16863;10102831;Croisettes;;;;;;;;
16864;10102832;Fontannins;;;;;;;;
16865;10102833;Planches;;;;;;;;
16866;10102834;Bois Murat;;;;;;;;
16867;10102835;Pre;;;;;;;;
16868;10102871;Dessus;;;;;;;;
16869;10102872;Plage;;;;;;;;
16870;10102873;Vergers;;;;;;;;
16871;10102874;Lac;;;;;;;;
16872;10102875;Chevalleyres;;;;;;;;
16873;10102876;Haut Bozon;;;;;;;;
16874;10102877;Praz Valey;;;;;;;;
16875;10102878;Chano;http://www.wikidata.org/entity/Q4888740;Chano;masculin;1965-02-28T00:00:00Z;;http://www.wikidata.org/entity/Q12246;;
16876;10102879;Barlataz;;;;;;;;
16877;10102880;Places;;;;;;;;
16878;10102881;Point Jour;;;;;;;;
16879;10102882;Solitude;http://www.wikidata.org/entity/Q3210911;Solitude;féminin;1772-01-01T00:00:00Z;1802-11-29T00:00:00Z;http://www.wikidata.org/entity/Q1014795;http://www.wikidata.org/entity/Q335322;
16880;10102883;Auberge;;;;;;;;
16881;10102884;Murier;;;;;;;;
16882;10102885;Fin Craux;;;;;;;;
16883;10102886;Glion Naye;;;;;;;;
16884;10102887;Derrey Motty;;;;;;;;
16885;10102889;Paisible;;;;;;;;
16886;10102890;Villard;;;;;;;;
16887;10102891;Confrerie;;;;;;;;
16888;10102892;Verger;;;;;;;;
16889;10102893;Louis Meyer;http://www.wikidata.org/entity/Q1669076;Louis Meyer;masculin;1802-08-23T00:00:00Z;1889-02-05T00:00:00Z;http://www.wikidata.org/entity/Q555618;http://www.wikidata.org/entity/Q1715;
16890;10102894;Veytaux;;;;;;;;
16891;10102939;Fontannaz Seule;;;;;;;;
16892;10102940;Vers Doey;;;;;;;;
16893;10102944;Macherex;;;;;;;;
16894;10102945;Chene;;;;;;;;
16895;10102948;Fey;http://www.wikidata.org/entity/Q508962;Fey;féminin;1963-07-21T00:00:00Z;;http://www.wikidata.org/entity/Q1489;;
16896;10102950;Verney;;;;;;;;
16897;10102952;Bonruz;;;;;;;;
16898;10102953;Vernaud;;;;;;;;
16899;10102957;Rue;;;;;;;;
16900;10102960;Escaliers Chene;;;;;;;;
16901;10102961;Terrasse Martin;;;;;;;;
16902;10102967;Fossy;;;;;;;;
16903;10102984;Montatuay;;;;;;;;
16904;10103067;Granges;;;;;;;;
16905;10103068;Mouettes;;;;;;;;
16906;10103069;Terreaux;;;;;;;;
16907;10103070;Chasseron;;;;;;;;
16908;10103071;Vergers;;;;;;;;
16909;10103072;Tombet;;;;;;;;
16910;10103074;Faubourg;;;;;;;;
16911;10103075;Marronniers;;;;;;;;
16912;10103079;Quartier Joux;;;;;;;;
16913;10103080;Quartier Soleil;;;;;;;;
16914;10103082;Courson;;;;;;;;
16915;10103083;Moutonnier;;;;;;;;
16916;10103084;Bardonnex;;;;;;;;
16917;10103086;Bonne;;;;;;;;
16918;10103087;Gambay;;;;;;;;
16919;10103088;Concorde;;;;;;;;
16920;10103089;Failles;;;;;;;;
16921;10103090;BAYLON;;;;;;;;
16922;10103091;College;;;;;;;;
16923;10103092;Coudre;;;;;;;;
16924;10103093;SOUVAIRAN;;;;;;;;
16925;10103094;Coq Inde;;;;;;;;
16926;10103096;Antoine FLOQUET;;;;;;;;
16927;10103097;Cherre;;;;;;;;
16928;10103098;Gabiule;;;;;;;;
16929;10103099;Vigneraie;;;;;;;;
16930;10103100;Pierides;;;;;;;;
16931;10103101;Hauts Crets;;;;;;;;
16932;10103102;Creux Cheval;;;;;;;;
16933;10103103;Ambys;;;;;;;;
16934;10103104;Salesienne;;;;;;;;
16935;10103105;Boqueteaux;;;;;;;;
16936;10103106;Etournelles;;;;;;;;
16937;10103107;Rasses;;;;;;;;
16938;10103108;Hameau;;;;;;;;
16939;10103109;Sabotier;;;;;;;;
16940;10103110;Boulangers;;;;;;;;
16941;10103111;Crosattes Dessus;;;;;;;;
16942;10103112;Praye;;;;;;;;
16943;10103113;Incendie;;;;;;;;
16944;10103114;Fin Doie;;;;;;;;
16945;10103115;Pale;;;;;;;;
16946;10103116;Chenevieres;;;;;;;;
16947;10103117;Longs Champs;;;;;;;;
16948;10103118;Neufs Champs;;;;;;;;
16949;10103119;Rangiers;;;;;;;;
16950;10103120;Saces;;;;;;;;
16951;10103121;College;;;;;;;;
16952;10103122;Franc Village;;;;;;;;
16953;10103123;Paddock;;;;;;;;
16954;10103124;Sorne;;;;;;;;
16955;10103126;Abbe Rosse;;;;;;;;
16956;10103127;Cerisiers;;;;;;;;
16957;10103128;Bout Dessus;;;;;;;;
16958;10103372;Camille COROT;;;;;;;;
16959;10103373;Rosemont;;;;;;;;
16960;10103374;Grenade;;;;;;;;
16961;10103375;ROCHES;;;;;;;;
16962;10103376;Europe;;;;;;;;
16963;10103377;Florissant;;;;;;;;
16964;10103378;Abraham GEVRAY;;;;;;;;
16965;10103379;DEJEAN;;;;;;;;
16966;10103380;ROVERAY;;;;;;;;
16967;10103381;Henri VEYRASSAT;;;;;;;;
16968;10103382;Philippe PLANTAMOUR;;;;;;;;
16969;10103383;SOUBEYRAN;;;;;;;;
16970;10103384;TABAZAN;;;;;;;;
16971;10103385;VIGNIER;;;;;;;;
16972;10103386;Italie;;;;;;;;
16973;10103387;Soleure;;;;;;;;
16974;10103388;Prairie;;;;;;;;
16975;10103389;Alpes;;;;;;;;
16976;10103390;Barrieres;;;;;;;;
16977;10103391;Pitons;;;;;;;;
16978;10103392;Vollandes;;;;;;;;
16979;10103394;Pre Roset;;;;;;;;
16980;10103395;Lausanne;;;;;;;;
16981;10103396;Pavillon;;;;;;;;
16982;10103397;Pres Seigneur;;;;;;;;
16983;10103398;Paul MAERKY;;;;;;;;
16984;10103399;Pesay;;;;;;;;
16985;10103424;Ouffemaz;;;;;;;;
16986;10103430;Bresil;;;;;;;;
16987;10103431;Cret Bionnay;;;;;;;;
16988;10103441;Granges;;;;;;;;
16989;10103446;Bioleyres;;;;;;;;
16990;10103447;Marais;;;;;;;;
16991;10103448;Colan;;;;;;;;
16992;10103555;Bois;;;;;;;;
16993;10103556;Monterri;;;;;;;;
16994;10103557;Cotes;;;;;;;;
16995;10103558;Faubourg;;;;;;;;
16996;10103561;Bout Dessous;;;;;;;;
16997;10103562;Sorbiers;;;;;;;;
16998;10103563;Fontaines;;;;;;;;
16999;10103566;Pres Vay;;;;;;;;
17000;10103567;Beaupre;;;;;;;;
17001;10103568;Grandes Vies;;;;;;;;
17002;10103569;Allaine;;;;;;;;
17003;10103570;Xavier Stockmar;http://www.wikidata.org/entity/Q1804178;Xavier Stockmar;masculin;1797-12-25T00:00:00Z;1864-06-21T00:00:00Z;http://www.wikidata.org/entity/Q68256;http://www.wikidata.org/entity/Q70;
17004;10103571;Tisserands;;;;;;;;
17005;10103574;Ruelle;http://www.wikidata.org/entity/Q30122205;Ruelle;féminin;1985-11-21T00:00:00Z;;http://www.wikidata.org/entity/Q1494;;
17006;10103604;Juravorstadt;;;;;;;;
17007;10103605;Leuben;;;;;;;;
17008;10103606;Mittel;;;;;;;;
17009;10103607;Ober;;;;;;;;
17010;10103608;Schlosser;;;;;;;;
17011;10103609;Süd;;;;;;;;
17012;10103635;Champs Martin;;;;;;;;
17013;10103637;Quart Dessous;;;;;;;;
17014;10103639;Champ Pau;;;;;;;;
17015;10103640;Ruaux;;;;;;;;
17016;10103642;Praye;;;;;;;;
17017;10103915;Martinets;;;;;;;;
17018;10103917;Gare;;;;;;;;
17019;10103918;Ferrieres;;;;;;;;
17020;10103919;Seignette;;;;;;;;
17021;10103920;Champ Pierre;;;;;;;;
17022;10103921;Central;;;;;;;;
17023;10103922;Midi;;;;;;;;
17024;10103925;Bergerie;;;;;;;;
17025;10103948;Centre Thermal;;;;;;;;
17026;10103949;Jacques;http://www.wikidata.org/entity/Q6120367;Jacques;masculin;1920-01-01T00:00:00Z;1989-01-01T00:00:00Z;;;
17027;10103950;Croisees;;;;;;;;
17028;10103951;Platriere;;;;;;;;
17029;10103952;Vignasse;;;;;;;;
17030;10103953;Roselettes;;;;;;;;
17031;10103954;Carre Amont;;;;;;;;
17032;10103955;Tübingen;;;;;;;;
17033;10103956;Giettes;;;;;;;;
17034;10103957;Bugnon;;;;;;;;
17035;10103958;Vignes;;;;;;;;
17036;10103959;Lanche;;;;;;;;
17037;10103960;Etalons;;;;;;;;
17038;10103961;Es Chaz;;;;;;;;
17039;10103962;Mermiere;;;;;;;;
17040;10103963;Chamois;;;;;;;;
17041;10103965;Patinoire;;;;;;;;
17042;10103967;Village;;;;;;;;
17043;10103968;Nant;;;;;;;;
17044;10103969;Bovairons;;;;;;;;
17045;10103970;Charlemagne;http://www.wikidata.org/entity/Q3044;Charlemagne;masculin;0742-04-06T00:00:00Z;0814-02-01T00:00:00Z;http://www.wikidata.org/entity/Q146246;http://www.wikidata.org/entity/Q1017;
17046;10103973;Fin;;;;;;;;
17047;10103975;Ile Epines;;;;;;;;
17048;10103976;Dents Morcles;;;;;;;;
17049;10103977;Lenaire;;;;;;;;
17050;10103978;Caux;;;;;;;;
17051;10103979;College;;;;;;;;
17052;10103980;Liddes;;;;;;;;
17053;10103981;Ley Sion;;;;;;;;
17054;10103982;Mellir;;;;;;;;
17055;10103983;Ban;;;;;;;;
17056;10104146;Creux Van;;;;;;;;
17057;10104147;Invuardes;;;;;;;;
17058;10104148;Buchillon;;;;;;;;
17059;10104150;Paturoirs;;;;;;;;
17060;10104154;Granges Trey;;;;;;;;
17061;10104155;Bioleyres;;;;;;;;
17062;10104158;College;;;;;;;;
17063;10104163;Charriere;;;;;;;;
17064;10104164;Gros Paquier;;;;;;;;
17065;10104165;Hongrin;;;;;;;;
17066;10104167;Etambeau;;;;;;;;
17067;10104173;Enhaut;;;;;;;;
17068;10104174;Morsalaz;;;;;;;;
17069;10104176;Perisset;;;;;;;;
17070;10104179;Granges Oex;;;;;;;;
17071;10104229;Crosettaz;;;;;;;;
17072;10104230;Friponniere;;;;;;;;
17073;10104233;Vincent;http://www.wikidata.org/entity/Q2992346;Vincent;masculin;1936-11-15T00:00:00Z;1991-01-01T00:00:00Z;http://www.wikidata.org/entity/Q5335722;http://www.wikidata.org/entity/Q1352;
17074;10104234;Bellefontaine;;;;;;;;
17075;10104235;Jolimont;;;;;;;;
17076;10104236;Cascades;;;;;;;;
17077;10104237;Darenches;;;;;;;;
17078;10104238;Jardins;;;;;;;;
17079;10104239;Truits;;;;;;;;
17080;10104240;Chauchey;;;;;;;;
17081;10104241;Pont;;;;;;;;
17082;10104242;Stand;;;;;;;;
17083;10104243;Germagny;;;;;;;;
17084;10104244;Blanc;;;;;;;;
17085;10104245;Palud;;;;;;;;
17086;10104246;Fontaines;;;;;;;;
17087;10104247;Rivieres;;;;;;;;
17088;10104249;Suisse;;;;;;;;
17089;10104250;Montelly;;;;;;;;
17090;10104251;Chateau;;;;;;;;
17091;10104252;Poiriers;;;;;;;;
17092;10104253;Bellefontaine;;;;;;;;
17093;10104254;Oasis;http://www.wikidata.org/entity/Q55074281;Oasis;féminin;1971-02-19T00:00:00Z;;;;
17094;10104255;Plage;;;;;;;;
17095;10104256;Oiseaux;;;;;;;;
17096;10104257;Closel;;;;;;;;
17097;10104258;Martinet;;;;;;;;
17098;10104259;Rue;;;;;;;;
17099;10104260;Vuillermet;;;;;;;;
17100;10104261;John Berney;http://www.wikidata.org/entity/Q52261310;John Berney;masculin;http://www.wikidata.org/.well-known/genid/5a4a13e9916f4d0ef1066f90e10af96c;1782-06-13T00:00:00Z;;;
17101;10104262;Vallee;;;;;;;;
17102;10104263;Nord;;;;;;;;
17103;10104264;Halles;;;;;;;;
17104;10104265;Courtis;;;;;;;;
17105;10104266;Baffa;;;;;;;;
17106;10104268;Molard;;;;;;;;
17107;10104271;Champs;;;;;;;;
17108;10104284;Sauley;;;;;;;;
17109;10104291;Cerniers;;;;;;;;
17110;10104308;Chavanne;;;;;;;;
17111;10104313;Champlans;;;;;;;;
17112;10104315;Mellaux;;;;;;;;
17113;10104316;Vignetta;;;;;;;;
17114;10104319;Taille Pied;;;;;;;;
17115;10104320;Champ Cavin;;;;;;;;
17116;10104323;Cardelet;;;;;;;;
17117;10104324;Chateau Colon;;;;;;;;
17118;10104325;Vesenaux;;;;;;;;
17119;10104326;Cote;;;;;;;;
17120;10104328;Massonnens;;;;;;;;
17121;10104329;Champ Rey;;;;;;;;
17122;10104330;Chaussia;;;;;;;;
17123;10104331;Champ Francey;;;;;;;;
17124;10104332;Joseph;http://www.wikidata.org/entity/Q2062476;Joseph;masculin;1150-01-01T00:00:00Z;1240-01-01T00:00:00Z;;;
17125;10104333;Colombettes;;;;;;;;
17126;10104335;Arziliers;;;;;;;;
17127;10104336;Auges;;;;;;;;
17128;10104337;Gottes;;;;;;;;
17129;10104339;Malamoillie;;;;;;;;
17130;10104341;Montbarry;;;;;;;;
17131;10104342;Rueyres;;;;;;;;
17132;10104343;Rosaire;;;;;;;;
17133;10104344;Motta;;;;;;;;
17134;10104345;Closalet;;;;;;;;
17135;10104346;Riviala;;;;;;;;
17136;10104347;Staefelblaet;;;;;;;;
17137;10104348;Triolet;;;;;;;;
17138;10104349;Piantseta;;;;;;;;
17139;10104353;Treyssales;;;;;;;;
17140;10104354;Rimbotzat;;;;;;;;
17141;10104356;Moulin Grabo;;;;;;;;
17142;10104377;Pra Linlia;;;;;;;;
17143;10104418;Comba;;;;;;;;
17144;10104419;Tilleul;;;;;;;;
17145;10104420;Frasse;;;;;;;;
17146;10104421;Pont;;;;;;;;
17147;10104422;Cuvigne;;;;;;;;
17148;10104445;Communailles;;;;;;;;
